341	Macbeth	33	9780140620795	ADULT	DRAMA	Paperback 128 pages	055	499	7	10		Z	NN	299						Promised a golden future as ruler of Scotland by three sinister witches, Macbeth murders the king to ensure his ambitions come true. But he soon learns the meaning of terror - killing once, he must kill again and again, and the dead return to haunt him. A story of war, witchcraft and bloodshed, Macbeth also depicts the relationship between husbands and wives, and the risks they are prepared to take to achieve their desires.	
342	Death of a Salesman	81	9780435233075	ADULT	DRAMA	Hardback 117 pages	058	799	5	10		Z	PP	399						The "Heinemann Plays" series offers contemporary drama and classic plays in durable classroom editions. Many have large casts and an equal mix of boy and girl parts. This modern tragedy concerns a salesman who, at the end of his life, is forced to face its futility and failure
343	A Streetcar Named Desire	124	9780141190273	ADULT	DRAMA	Paperback 128 pages	055	999	9	10		Z	NN	499						Fading southern belle Blanche Dubois depends on the kindness of strangers and is adrift in the modern world. When she arrives to stay with her sister Stella in a crowded, boisterous corner of New Orleans, her delusions of grandeur bring her into conflict with Stella's crude, brutish husband Stanley. Eventually their violent collision course causes Blanche's fragile sense of identity to crumble, threatening to destroy her sanity and her one chance of happiness.	
344	The Great Gatsby	125	9780141182636	ADULT	DRAMA	Paperback 240 pages	055	799	1	10		Z	NN	399						Jay Gatsby is the man who has everything. But one thing will always be out of his reach...Everybody who is anybody is seen at his glittering parties. Day and night his Long Island mansion buzzes with bright young things drinking, dancing and debating his mysterious character. For Gatsby - young, handsome, fabulously rich - always seems alone in the crowd, watching and waiting, though no one knows what for. Beneath the shimmering surface of his life he is hiding a secret: a silent longing that can never be fulfilled. And soon this destructive obsession will force his world to unravel.	
345	The Hobbit	126	9780261102217	ADULT	FANTASY	Paperback 400 pages	004	699	9	10		Z	BB	399						The popular paperback edition of J.R.R. Tolkien's classic masterpiece, illustrated for the first time with Tolkien's own painting originally created by him for the first edition, and featuring brand new reproductions of all his drawings and maps. The Hobbit is a tale of high adventure, undertaken by a company of dwarves in search of dragon-guarded gold. A reluctant partner in this perilous quest is Bilbo Baggins, a comfort-loving unambitious hobbit, who surprises even himself by his resourcefulness and skill as a burglar. Encounters with trolls, goblins, dwarves, elves and giant spiders, conversations with the dragon, Smaug, and a rather unwilling presence at the Battle of Five Armies are just some of the adventures that befall Bilbo. Bilbo Baggins has taken his place among the ranks of the immortals of children's fiction. Written by Professor Tolkien for his own children, The Hobbit met with instant critical acclaim when published.	
346	The Silmarilion	126	9780261102736	ADULT	FANTASY	Paperback 480 pages	004	799	5	10		Z	BB	399						The popular paperback edition with a cover design by Tolkien himself, to complement the Hobbit and Lord of the Rings paperbacks. Includes a special preface by J.R.R. Tolkien. The Silmarillion is an account of the Elder Days, of the First Age of Tolkien's world. It is the ancient drama to which the characters in The Lord of the Rings look back, and in whose events some of them such as Elrond and Galadriel took part. The tales of The Silmarillion are set in an age when Morgoth, the first Dark Lord, dwelt in Middle-Earth, and the High Elves made war upon him for the recovery of the Silmarils, the jewels containing the pure light of Valinor. Included in the book are several shorter works. The Ainulindale is a myth of the Creation and in the Valaquenta the nature and powers of each of the gods is described. The Akallabeth recounts the downfall of the great island kingdom of Numenor at the end of the Second Age and Of the Rings of Power tells of the great events at the end of the Third Age, as narrated in The Lord of the Rings.	
347	The Lord of the Rings	126	9780261103252	ADULT	FANTASY	Paperback 1216 pages	004	1599	3	10		Z	BB	799						All three parts of the epic masterpiece 'The Lord of the Rings' in one paperback. Features brand new packaging, the definitive edition of the text, fold-out flaps with the original two-colour maps, and a revised and expanded index. Sauron, the Dark Lord, has gathered to him all the Rings of Power -- the means by which he intends to rule Middle-earth. All he lacks in his plans for dominion is the One Ring -- the ring that rules them all -- which has fallen into the hands of the hobbit, Bilbo Baggins. In a sleepy village in the Shire, young Frodo Baggins finds himself faced with an immense task, as the Ring is entrusted to his care. He must leave his home and make a perilous journey across the realms of Middle-earth to the Crack of Doom, deep inside the territories of the Dark Lord. There he must destroy the Ring forever and foil the Dark Lord in his evil purpose. Since it was first published in 1954, 'The Lord of the Rings' has been a book people have treasured. Steeped in unrivalled magic and otherworldliness, its sweeping fantasy has touched the hearts of young and old alike. Now, to coincide with the publication of J.R.R. Tolkien's The Children of Hurin, the definitive 50th Anniversary text, fully restored with almost 400 corrections -- with the full co-operation of Christopher Tolkien -- is reissued with a striking new cover.	
348	Dracula	127	9780007321919	ADULT	FANTASY	Paperback 480 pages	004	799	1	10		Z	NN	399						A companion edition of Bram Stoker's classic vampire novel, to be published alongside the official sequel by his great grand nephew, Dacre Stoker. "I am here to do Your bidding, Master. I am Your slave!" This dark, brooding and powerfully atmospheric novel by Bram Stoker is a classic of gothic literature, casting light on the darkness of the human psyche, and exploiting our deepest fears. When newly qualified solicitor Jonathan Harker visits Transylvania to help a new client purchase a residence in London, he is unaware that he will be lucky to escape with his life. Harker's fateful visit to Count Dracula's castle begins a series of disturbing events, as the malevolence he discovers there reaches across continents and oceans to twist and abuse his loved ones at home in England
349	Magician	128	9780586217832	ADULT	FANTASY	Paperback 704 pages	004	899	7	10		Z	NN	499						Raymond E. Feist's classic fantasy epic, Magician, has enchanted readers for over twenty years. The revised edition was prepared to celebrate the tenth anniversary of its publication, and incorporates over 15,000 words of text omitted from previous editions. At Crydee, a frontier outpost in the tranquil Kingdom of the Isles, an orphan boy, Pug, is apprenticed to a master magician -- and the destinies of two worlds are changed forever. Suddenly the peace of the Kingdom is destroyed as mysterious alien invaders swarm the land. Pug is swept up into the conflict but for him and his warrior friend, Tomas, an odyssey into the unknown has only just begun. Tomas will inherit a legacy of savage power from an ancient civilization. Pug's destiny is to lead him through a rift in the fabric of space and time to the mastery of the unimaginable powers of a strange new magic.	
350	Silverthorn	129	9780007229420	ADULT	FANTASY	Paperback 432 pages	004	899	3	10		Z	BB	499						The second volume in Raymond E. Feist's first classic fantasy trilogy, the highly acclaimed Riftwar Saga. For nearly a year peace reigned in the enchanted kingdom of Rillanon. But new challenges awaited Arutha, the Prince of Krondor, when Jimmy the Hand -- the youngest thief in the Guild of Mockers -- came upon a sinister Nighthawk poised to assassinate him. What evil power raises the dead and makes corpses do battle with the living at the behest of the Guild of Death? And what high magic can defeat it? The new King of Midkemia is threatened -- and a life-or-death quest must be undertaken for an antidote to a poison that fells a beautiful princess on her wedding day!	
900	New title	9		ADULT	BIOGRAPHY	CD	039	1099	2	3	0	Z	BB	599		A12334
901	Second new Title	35		ADULT	BIOGRAPHY	CD	039						BB			
