14403*33000*001	202	DONE		2	FIRST	599	14408	9		300|120|207	2|2|1	599|399|799	Z|N|N	1|1|1		0|17.5|17.5
14711*34112*001	898	DONE		1	FREE	0	14711	5		4|323|96|1	2|2|2|1	599|699|1299|1299	N|Z|N|N	1|1|1|1		17.5|0|17.5|17.5
14740*50400*001	295	DONE		2	FREE	0	14741	7		161|314|267|25|55|293	1|1|2|2|2|1	1299|799|699|1099|1300|399.5	N|Z|Z|N|N|Z	1|1|1|1|1|1	|||||PRATCHETT1	17.5|0|0|17.5|17.5|0
14854*56889*001	1787	DONE		1	FREE	0	14856	1		36|208|321|295|312|241|126	1|2|1|1|2|1|2	1699|1499|699|1299|699|8995|499	N|N|Z|Z|Z|N|N	1|1|1|1|1|1|1		17.5|17.5|0|0|0|17.5|17.5
15028*43581*001	1159	DONE		2	FREE	0	15028	8		136|118|34|121|342|219	1|2|1|1|1|1	799|1499|1599|1300|799|1999	N|N|N|N|Z|N	1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5
15077*61962*001	3264	DONE		2	FIRST	599	15080	8		244	1	1599	N	1		17.5
15210*70232*001	889	DONE		1	FIRST	599	15216	7		275	1	699	Z	1		0
15218*71964*001	2833	DONE		1	FIRST	599	15221	9		147|302|321	2|1|1	1799|699|699	N|Z|Z	1|1|1		17.5|0|0
15363*38445*001	1969	DONE		1	FREE	0	15363	7		287|62|209|32|271|255|15|265	2|2|2|2|1|1|2|2	799|1599|1499|999|699|799|1300|1199	Z|N|N|N|Z|Z|N|Z	1|1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|0|17.5|0
14481*63486*001	523	DONE		1	FREE	0	14481	9		2|278|253|40|329|245	2|2|2|2|2|2	1299|799|699|1299|449.25|1300	N|Z|Z|N|Z|N	1|1|1|1|1|1	||||PENGUIN1	17.5|0|0|17.5|0|17.5
14609*58620*001	576	DONE		2	FREE	0	14615	8		173|62|185	1|2|1	1299|1599|9095	N|N|N	1|1|1		17.5|17.5|17.5
14769*51936*001	69	DONE		1	FIRST	599	14770	9		195	1	1188	N	1		17.5
14940*71988*001	913	DONE		2	FREE	0	14944	6		26|148|17|134|127	2|2|1|1|2	1399|499|899|699|2499	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
14985*67856*001	50	DONE		1	FIRST	599	14989	9		24|203|329	1|1|2	1499|1699|449.25	N|N|Z	1|1|1	||PENGUIN1	17.5|17.5|0
15025*38104*001	1695	DONE		2	FIRST	599	15026	4		40	1	1299	N	1		17.5
15091*61962*001	2157	DONE		2	FREE	0	15095	4		167|111|298|185|339|80|232	2|2|2|2|1|1|2	5350|1499|699|9095|374.25|923|1699	N|N|Z|N|Z|N|N	1|1|1|1|1|1|1	||||PENGUIN1	17.5|17.5|0|17.5|0|17.5|17.5
15134*65613*001	2477	DONE		1	FREE	0	15134	4		166|313|257|56|275|57	1|1|1|1|2|2	1699|699|799|1399|699|1300	N|Z|Z|N|Z|N	1|1|1|1|1|1		17.5|0|0|17.5|0|17.5
15166*45252*001	1997	DONE		1	FIRST	599	15171	8		336	2	799	Z	1		0
15251*66480*001	3009	DONE		1	FIRST	599	15252	3		304	2	799	Z	1		0
15278*53800*001	4268	DONE		2	FREE	0	15281	9		318|58|220|117|347|212|315	2|1|2|2|1|1|1	799|1300|1499|5500|1599|1499|799	Z|N|N|N|Z|N|Z	1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|17.5|0
15316*69337*001	645	DONE		1	FIRST	599	15321	1		121	1	1300	N	1		17.5
15374*28800*001	4857	DONE		1	FIRST	599	15375	6		171	2	1099	N	1		17.5
15393*41910*001	1775	DONE		2	FREE	0	15398	9		13|281|163|237|131|227|251|207|276	1|2|2|1|1|1|1|2|2	1599|799|1999|1400|1699|1299|799|799|799	N|Z|N|N|N|N|Z|N|Z	1|1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5|0|17.5|0
14584*48594*001	903	DONE		1	FREE	0	14587	4		23|305|325|139|126|311|147|332|62	1|2|1|2|2|1|2|2|2	799|699|374.25|1099|499|799|1799|799|1599	N|Z|Z|N|N|Z|N|Z|N	1|1|1|1|1|1|1|1|1	||PENGUIN1	17.5|0|0|17.5|17.5|0|17.5|0|17.5
14793*45675*001	248	DONE		1	FIRST	599	14799	1		304|245|188	1|1|1	799|1300|1599	Z|N|N	1|1|1		0|17.5|17.5
14934*42216*001	1243	DONE		2	FREE	0	14938	4		141|103|116|30|319|248|158|307	2|1|1|1|1|2|2|2	1299|1599|6500|499|799|799|1599|699	N|N|N|N|Z|N|N|Z	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5|17.5|0
14970*36458*001	2671	DONE		2	FREE	0	14972	4		189|310|243|138|245	2|2|2|1|1	999|799|599|2850|1300	N|Z|N|N|N	1|1|1|1|1		17.5|0|17.5|17.5|17.5
15208*50700*001	882	DONE		1	FIRST	599	15209	7		48	1	499	N	1		17.5
15327*30933*001	2307	DONE		1	FREE	0	15333	7		219|209|60|83|64|265|38|162	2|2|1|2|2|2|1|2	1999|1499|499|1099|1699|1199|1399|923	N|N|N|N|N|Z|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|0|17.5|17.5
15339*66654*001	834	DONE		2	FREE	0	15341	7		22|177|228|312|50	2|1|2|2|1	2699|1499|799|699|1599	N|N|N|Z|N	1|1|1|1|1		17.5|17.5|17.5|0|17.5
15359*67584*001	1571	DONE		2	FREE	0	15360	3		108|292|208	2|2|2	1499|399.5|1499	N|Z|N	1|1|1	|PRATCHETT1	17.5|0|17.5
14487*37962*001	321	DONE		1	FIRST	599	14487	8		233	1	1099	N	1		17.5
14716*64980*001	1345	DONE		1	FREE	0	14720	1		236|75|54|12|330|246|347|86|205	2|1|2|2|1|2|2|1|2	7999|1499|499|1299|449.25|1299|1599|1799|999	N|N|N|N|Z|N|Z|N|N	1|1|1|1|1|1|1|1|1	||||PENGUIN1	17.5|17.5|17.5|17.5|0|17.5|0|17.5|17.5
14769*60848*001	1664	DONE		1	FREE	0	14774	4		188|158|227|171|229	2|2|1|1|1	1599|1599|1299|1099|699	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
14975*34726*001	328	DONE		1	FREE	0	14977	7		300|231|195|251|170|116	1|1|2|2|1|1	599|899|1188|799|1300|6500	Z|N|N|Z|N|N	1|1|1|1|1|1		0|17.5|17.5|0|17.5|17.5
15024*61962*001	3056	DONE		2	FIRST	599	15025	8		253|308|217	2|1|1	699|699|1499	Z|Z|N	1|1|1		0|0|17.5
15038*70470*001	1656	DONE		1	FREE	0	15038	8		309|177|64|12	1|1|1|2	699|1499|1699|1299	Z|N|N|N	1|1|1|1		0|17.5|17.5|17.5
15189*59840*001	3134	DONE		1	FIRST	599	15189	7		324|106|308	2|2|1	599|1399|699	Z|N|Z	1|1|1		0|17.5|0
15191*32994*001	1364	DONE		1	FIRST	599	15191	2		307	2	699	Z	1		0
15238*66150*001	2408	DONE		2	FREE	0	15241	3		138|137|330|186|234	1|1|2|2|2	2850|1599|449.25|1099|899	N|N|Z|N|N	1|1|1|1|1	||PENGUIN1	17.5|17.5|0|17.5|17.5
15249*29100*001	3464	DONE		1	FIRST	599	15249	9		234	1	899	N	1		17.5
15358*40500*001	4112	DONE		1	FREE	0	15359	4		105|10|235|304|304	1|1|1|2|2	1699|2199|1899|799|799	N|N|N|Z|Z	1|1|1|1|1		17.5|17.5|17.5|0|0
14490*40800*001	246	DONE		2	FIRST	599	14491	1		263|48|202|259	1|1|1|2	699|499|1300|799	Z|N|N|Z	1|1|1|1		0|17.5|17.5|0
14807*63728*001	1320	DONE		2	FREE	0	14813	1		262|136|310|59|223|232|17|346|12	1|1|1|2|2|2|1|2|1	699|799|799|799|3000|1699|899|799|1299	Z|N|Z|N|N|N|N|Z|N	1|1|1|1|1|1|1|1|1		0|17.5|0|17.5|17.5|17.5|17.5|0|17.5
14985*62352*001	632	DONE		2	FREE	0	14991	1		226|283|71|129	2|1|2|1	799|799|1099|1499	N|Z|N|N	1|1|1|1		17.5|0|17.5|17.5
15124*61962*001	3465	DONE		1	FREE	0	15128	3		200|45|45|226|251|37|209|18	1|2|1|1|1|2|2|1	299|1300|1300|799|799|1799|1499|1099	N|N|N|N|Z|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5|17.5|17.5
15194*31262*001	3784	DONE		2	FREE	0	15195	3		145|344|132|183|334|253|340|285|184	1|2|2|2|1|2|1|1|2	1999|599.25|1399|1999|799|699|374.25|1299|1300	N|Z|N|N|Z|Z|Z|Z|N	1|1|1|1|1|1|1|1|1	|PENGUIN1|||||PENGUIN1	17.5|0|17.5|17.5|0|0|0|0|17.5
15280*66480*001	2746	DONE		2	FIRST	599	15281	8		144	1	1299	N	1		17.5
14465*37962*001	132	DONE		1	FREE	0	14471	8		197|304|153	1|2|2	1999|799|1300	N|Z|N	1|1|1		17.5|0|17.5
14777*38568*001	523	DONE		1	FIRST	599	14781	3		77	1	499	N	1		17.5
14800*27952*001	707	DONE		2	FREE	0	14805	7		10|16|70|195|218	2|1|2|1|1	2199|1399|1299|1188|1099	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
14812*71984*001	1112	DONE		2	FIRST	599	14815	8		289	1	399.5	Z	1	PRATCHETT1	0
14887*42216*001	2289	DONE		2	FREE	0	14888	4		3|347|268|178|350|219|270|196	1|2|1|2|1|1|2|1	1499|1599|1899|1499|899|1999|799|1499	N|Z|Z|N|Z|N|Z|N	1|1|1|1|1|1|1|1		17.5|0|0|17.5|0|17.5|0|17.5
14949*38190*001	2458	DONE		2	FREE	0	14949	1		105|16|160|36|92|92|318	1|2|2|1|2|2|1	1699|1399|1399|1699|1499|1499|799	N|N|N|N|N|N|Z	1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|0
14972*37324*001	1709	DONE		1	FREE	0	14978	2		175|231|324	2|1|2	5869|899|599	N|N|Z	1|1|1		17.5|17.5|0
15017*45252*001	507	DONE		2	FREE	0	15017	2		91|139|221	2|2|2	1499|1099|5399	N|N|N	1|1|1		17.5|17.5|17.5
15214*64170*001	3955	DONE		2	FREE	0	15216	9		64|289|218|110|174|332	1|1|2|1|1|2	1699|399.5|1099|6457|1499|799	N|Z|N|N|N|Z	1|1|1|1|1|1	|PRATCHETT1	17.5|0|17.5|17.5|17.5|0
15215*43386*001	2112	DONE		1	FREE	0	15215	1		105|190|55|109	2|2|1|2	1699|999|1300|1399	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
15296*36900*001	3619	DONE		2	FREE	0	15300	6		233|312|146|113|310|28|167	1|2|1|2|1|1|2	1099|699|999|1599|799|999|5350	N|Z|N|N|Z|N|N	1|1|1|1|1|1|1		17.5|0|17.5|17.5|0|17.5|17.5
15316*58849*001	1065	DONE		1	FREE	0	15321	2		96|175|210|173	2|2|2|2	1299|5869|799|1299	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
15321*57538*001	4344	DONE		2	FREE	0	15324	7		156|138|335|321|257|324|202|130	2|2|2|1|2|2|1|2	1499|2850|799|699|799|599|1300|1050	N|N|Z|Z|Z|Z|N|N	1|1|1|1|1|1|1|1		17.5|17.5|0|0|0|0|17.5|17.5
15341*40635*001	840	DONE		1	FIRST	599	15341	3		164|345|239	2|1|1	1099|699|1099	N|Z|N	1|1|1		17.5|0|17.5
14343*72000*001	21	DONE		1	FREE	0	14346	9		125|3|297|241|176|219|318|113	1|2|2|2|1|1|1|2	499|1499|699|8995|1099|1999|799|1599	N|N|Z|N|N|N|Z|N	1|1|1|1|1|1|1|1		17.5|17.5|0|17.5|17.5|17.5|0|17.5
14436*53280*001	314	DONE		2	FREE	0	14441	9		200|19|239|62|325|26	2|2|2|2|2|2	299|999|1099|1599|374.25|1399	N|N|N|N|Z|N	1|1|1|1|1|1	||||PENGUIN1	17.5|17.5|17.5|17.5|0|17.5
14672*61962*001	1416	DONE		1	FREE	0	14677	6		279|133|7|329|160|188	2|2|2|2|2|2	699|1599|1299|449.25|1399|1599	Z|N|N|Z|N|N	1|1|1|1|1|1	|||PENGUIN1	0|17.5|17.5|0|17.5|17.5
14677*38568*001	1440	DONE		2	FREE	0	14680	7		103|69|90|49|288|226	2|2|1|1|2|2	1599|1599|1399|999|799|799	N|N|N|N|Z|N	1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5
15059*35763*001	2415	DONE		2	FREE	0	15059	6		196|55|275|295|79|298|111|313	1|1|1|2|2|1|2|1	1499|1300|699|1299|1699|699|1499|699	N|N|Z|Z|N|Z|N|Z	1|1|1|1|1|1|1|1		17.5|17.5|0|0|17.5|0|17.5|0
15060*41799*001	3198	DONE		2	FREE	0	15064	6		205|56|15|302|237|193|65	2|1|2|2|1|1|1	999|1399|1300|699|1400|1099|2499	N|N|N|Z|N|N|N	1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|17.5|17.5
15087*63633*001	367	DONE		2	FREE	0	15093	3		210|200|92|195|341|318|4|195|61	2|1|1|2|1|1|1|2|2	799|299|1499|1188|374.25|799|599|1188|1099	N|N|N|N|Z|Z|N|N|N	1|1|1|1|1|1|1|1|1	||||PENGUIN1	17.5|17.5|17.5|17.5|0|0|17.5|17.5|17.5
15117*45252*001	1494	DONE		2	FREE	0	15120	7		173|71|27|123|287|308	2|2|1|2|2|1	1299|1099|899|499|799|699	N|N|N|N|Z|Z	1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|0
15187*54164*001	1048	DONE		2	FREE	0	15189	7		243|127|133|13|41|118	2|2|1|1|1|1	599|2499|1599|1599|1099|1499	N|N|N|N|N|N	1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5
15210*68500*001	430	DONE		1	FREE	0	15215	8		41|55|24|147|266	1|1|2|1|1	1099|1300|1499|1799|799	N|N|N|N|Z	1|1|1|1|1		17.5|17.5|17.5|17.5|0
15324*61362*001	3446	DONE		2	FREE	0	15325	4		263|172|242|134|337|233|31	2|2|2|1|2|1|2	699|1999|1999|699|799|1099|1976	Z|N|N|N|Z|N|N	1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|17.5|17.5
14435*56400*001	312	DONE		1	FREE	0	14440	1		188|133|56|338|65	2|2|1|1|2	1599|1599|1399|374.25|2499	N|N|N|Z|N	1|1|1|1|1	|||PENGUIN1	17.5|17.5|17.5|0|17.5
14484*54978*001	537	DONE		2	FREE	0	14487	7		341|307|6|313|48|112	2|1|2|1|2|2	374.25|699|9901|699|499|1399	Z|Z|N|Z|N|N	1|1|1|1|1|1	PENGUIN1	0|0|17.5|0|17.5|17.5
14512*66800*001	280	DONE		2	FREE	0	14517	3		210|281|244|188|265|278	2|1|2|2|1|2	799|799|1599|1599|1199|799	N|Z|N|N|Z|Z	1|1|1|1|1|1		17.5|0|17.5|17.5|0|0
14814*48600*001	1140	DONE		1	FIRST	599	14819	3		298|20|327	1|2|2	699|999|524.25	Z|N|Z	1|1|1	||PENGUIN1	0|17.5|0
14914*63486*001	2260	DONE		1	FREE	0	14917	3		172|350|340|342|152	1|2|1|1|2	1999|899|374.25|799|499	N|Z|Z|Z|N	1|1|1|1|1	||PENGUIN1	17.5|0|0|0|17.5
14926*29454*001	49	DONE		1	FREE	0	14932	5		136|41|337|268|237|242|53|216	1|1|1|1|2|2|2|1	799|1099|799|1899|1400|1999|599|1499	N|N|Z|Z|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|0|0|17.5|17.5|17.5|17.5
14964*58108*001	1777	DONE		2	FREE	0	14966	7		33|131|3|198|107|292|130	2|1|1|1|1|1|2	1300|1699|1499|1499|1699|399.5|1050	N|N|N|N|N|Z|N	1|1|1|1|1|1|1	|||||PRATCHETT1	17.5|17.5|17.5|17.5|17.5|0|17.5
15015*28426*001	2197	DONE		2	FREE	0	15017	5		166|184|45|208|45|172|1|136	2|2|1|1|2|1|1|1	1699|1300|1300|1499|1300|1999|1299|799	N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
15029*33265*001	3069	DONE		2	FIRST	599	15031	5		60	1	499	N	1		17.5
15037*68961*001	1783	DONE		2	FIRST	599	15038	7		312|23|314|225	2|1|1|1	699|799|799|1499	Z|N|Z|N	1|1|1|1		0|17.5|0|17.5
15082*46923*001	2659	DONE		2	FREE	0	15082	2		200|270|183|11|45	1|2|2|1|2	299|799|1999|1499|1300	N|Z|N|N|N	1|1|1|1|1		17.5|0|17.5|17.5|17.5
15115*71988*001	3436	DONE		2	FREE	0	15120	4		173|319|234	2|2|2	1299|799|899	N|Z|N	1|1|1		17.5|0|17.5
15146*44343*001	2702	DONE		1	FIRST	599	15152	5		271	1	699	Z	1		0
15164*29656*001	3650	DONE		1	FREE	0	15168	9		267|130|20|39|115	1|1|2|1|1	699|1050|999|1300|1499	Z|N|N|N|N	1|1|1|1|1		0|17.5|17.5|17.5|17.5
15186*46260*001	68	DONE		1	FREE	0	15187	9		47|4|162|239|236	1|1|2|1|2	4999|599|923|1099|7999	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
15324*45045*001	2050	DONE		1	FREE	0	15327	8		73|129|308|323|19|23|89	1|1|2|1|1|2|1	499|1499|699|699|999|799|1299	N|N|Z|Z|N|N|N	1|1|1|1|1|1|1		17.5|17.5|0|0|17.5|17.5|17.5
15331*68026*001	1287	DONE		2	FREE	0	15332	2		18|337|222|120|26|149|253	1|2|2|1|1|2|2	1099|799|1099|399|1399|999|699	N|Z|N|N|N|N|Z	1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5|0
15338*49896*001	1457	DONE		2	FIRST	599	15339	3		332|88|350	1|1|2	799|1099|899	Z|N|Z	1|1|1		0|17.5|0
15344*64800*001	1447	DONE		1	FREE	0	15347	1		193|235|198	1|2|2	1099|1899|1499	N|N|N	1|1|1		17.5|17.5|17.5
14619*68400*001	1148	DONE		2	FREE	0	14620	6		306|166|197|239|172|246|309|346	2|1|2|2|1|1|1|1	699|1699|1999|1099|1999|1299|699|799	Z|N|N|N|N|N|Z|Z	1|1|1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|17.5|0|0
14707*72000*001	1212	DONE		2	FREE	0	14713	1		178|112|227	2|1|1	1499|1399|1299	N|N|N	1|1|1		17.5|17.5|17.5
14726*36900*001	1198	DONE		1	FREE	0	14727	1		95|238|171|194|127|268|343|70	1|1|1|1|2|2|2|2	999|1099|1099|599|2499|1899|749.25|1299	N|N|N|N|N|Z|Z|N	1|1|1|1|1|1|1|1	||||||PENGUIN1	17.5|17.5|17.5|17.5|17.5|0|0|17.5
14881*63846*001	2267	DONE		1	FREE	0	14884	6		289|188|186|304|334	2|2|1|2|1	399.5|1599|1099|799|799	Z|N|N|Z|Z	1|1|1|1|1	PRATCHETT1	0|17.5|17.5|0|0
14929*37962*001	1683	DONE		1	FIRST	599	14935	5		229|210|39	2|1|1	699|799|1300	N|N|N	1|1|1		17.5|17.5|17.5
15008*66975*001	2135	DONE		1	FREE	0	15012	5		270|132|176|303	2|2|2|1	799|1399|1099|899	Z|N|N|Z	1|1|1|1		0|17.5|17.5|0
15043*49344*001	1532	DONE		2	FIRST	599	15045	4		15|123|340	1|1|2	1300|499|374.25	N|N|Z	1|1|1	||PENGUIN1	17.5|17.5|0
15052*50853*001	1690	DONE		1	FREE	0	15053	2		312|219|59|120|295	1|1|2|1|1	699|1999|799|399|1299	Z|N|N|N|Z	1|1|1|1|1		0|17.5|17.5|17.5|0
15203*28664*001	2301	DONE		1	FIRST	599	15207	3		153	1	1300	N	1		17.5
15314*35343*001	2542	DONE		1	FREE	0	15318	3		73|69|278|111|79|274|93|275	1|2|1|2|1|1|2|2	499|1599|799|1499|1699|999|5295|699	N|N|Z|N|N|Z|N|Z	1|1|1|1|1|1|1|1		17.5|17.5|0|17.5|17.5|0|17.5|0
15320*49455*001	274	DONE		2	FIRST	599	15322	8		192	2	1499	N	1		17.5
15321*71085*001	2048	DONE		1	FREE	0	15324	7		258|336|31|92|308|194	2|1|2|1|1|1	999|799|1976|1499|699|599	Z|Z|N|N|Z|N	1|1|1|1|1|1		0|0|17.5|17.5|0|17.5
15329*48573*001	2372	DONE		1	FREE	0	15330	4		273|143|270	2|2|1	699|1599|799	Z|N|Z	1|1|1		0|17.5|0
14466*54978*001	428	DONE		2	FREE	0	14467	8		148|239|194|335|140|211|254|38|272	1|2|1|2|1|2|2|1|2	499|1099|599|799|1499|1399|699|1399|899	N|N|N|Z|N|N|Z|N|Z	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|17.5|0|17.5|0
14513*61600*001	636	DONE		1	FREE	0	14513	4		68|253|223|56|111|165|35|119	1|1|2|1|2|1|2|1	999|699|3000|1399|1499|1499|799|1599	N|Z|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5|17.5|17.5
14560*45255*001	301	DONE		1	FREE	0	14562	1		190|282|197|35|246|169|310	1|1|2|1|2|1|2	999|999|1999|799|1299|1099|799	N|Z|N|N|N|N|Z	1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5|0
14791*67532*001	1848	DONE		2	FREE	0	14796	8		247|301|142|181	2|1|2|2	1099|699|1300|1099	N|Z|N|N	1|1|1|1		17.5|0|17.5|17.5
14826*40290*001	864	DONE		2	FIRST	599	14831	1		169|233|144	2|1|1	1099|1099|1299	N|N|N	1|1|1		17.5|17.5|17.5
15073*71988*001	573	DONE		2	FIRST	599	15079	9		231	2	899	N	1		17.5
15124*55278*001	1049	DONE		2	FIRST	599	15127	7		74	1	599	N	1		17.5
15214*37324*001	3952	DONE		1	FIRST	599	15215	3		343	2	749.25	Z	1	PENGUIN1	0
15253*47216*001	2329	DONE		2	FREE	0	15255	1		225|235	1|2	1499|1899	N|N	1|1		17.5|17.5
15317*53424*001	1107	DONE		2	FREE	0	15318	6		40|189|148|206|141|255|90|38|29	2|2|2|2|2|2|1|1|1	1299|999|499|1499|1299|799|1399|1399|1099	N|N|N|N|N|Z|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|0|17.5|17.5|17.5
15351*52573*001	3587	DONE		1	FREE	0	15356	5		256|115|167|277|112	1|1|1|2|1	799|1499|5350|699|1399	Z|N|N|Z|N	1|1|1|1|1		0|17.5|17.5|0|17.5
14924*67740*001	1478	DONE		2	FREE	0	14925	9		333|297|157|111|176|157	1|2|1|2|1|1	799|699|1300|1499|1099|1300	Z|Z|N|N|N|N	1|1|1|1|1|1		0|0|17.5|17.5|17.5|17.5
15024*55278*001	1325	DONE		1	FREE	0	15026	9		37|69|133|336|176|52|12|327|5	2|2|2|1|2|2|2|1|2	1799|1599|1599|799|1099|1300|1299|524.25|1099	N|N|N|Z|N|N|N|Z|N	1|1|1|1|1|1|1|1|1	|||||||PENGUIN1	17.5|17.5|17.5|0|17.5|17.5|17.5|0|17.5
15079*42943*001	2481	DONE		2	FIRST	599	15080	4		307	2	699	Z	1		0
15121*54000*001	966	DONE		2	FIRST	599	15122	8		78|173	2|1	1499|1299	N|N	1|1		17.5|17.5
15133*35370*001	3495	DONE		2	FREE	0	15137	6		127|113|153|313|269|322|243|300	1|1|2|2|2|2|1|1	2499|1599|1300|699|1499|699|599|599	N|N|N|Z|Z|Z|N|Z	1|1|1|1|1|1|1|1		17.5|17.5|17.5|0|0|0|17.5|0
15173*71988*001	798	DONE		1	FIRST	599	15179	2		36	1	1699	N	1		17.5
15195*39922*001	2619	DONE		1	FREE	0	15198	2		305|196|137|150	2|1|1|2	699|1499|1599|6500	Z|N|N|N	1|1|1|1		0|17.5|17.5|17.5
15216*35400*001	3039	DONE		1	FREE	0	15216	6		237|38|32|124|73	2|2|2|2|2	1400|1399|999|1499|499	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
15290*43024*001	3744	DONE		1	FREE	0	15292	2		150|219|290|236|342	2|1|1|1|1	6500|1999|799|7999|799	N|N|Z|N|Z	1|1|1|1|1		17.5|17.5|0|17.5|0
15311*34902*001	973	DONE		1	FREE	0	15313	4		145|100|154	1|2|2	1999|1599|3795	N|N|N	1|1|1		17.5|17.5|17.5
15328*71946*001	681	DONE		2	FREE	0	15334	8		137|111|193	1|1|2	1599|1499|1099	N|N|N	1|1|1		17.5|17.5|17.5
15332*40194*001	3982	DONE		2	FIRST	599	15334	9		2|158|126	2|1|1	1299|1599|499	N|N|N	1|1|1		17.5|17.5|17.5
14461*71994*001	396	DONE		2	FREE	0	14467	3		214|327|228|17|166|124	1|1|2|2|2|1	1499|524.25|799|899|1699|1499	N|Z|N|N|N|N	1|1|1|1|1|1	|PENGUIN1	17.5|0|17.5|17.5|17.5|17.5
14484*50724*001	536	DONE		1	FIRST	599	14487	4		101|276	2|1	899|799	N|Z	1|1		17.5|0
14703*43920*001	1542	DONE		2	FIRST	599	14705	5		211|51	2|1	1399|1300	N|N	1|1		17.5|17.5
14745*46800*001	1324	DONE		1	FREE	0	14747	1		117|267|11|304|220	2|2|1|1|1	5500|699|1499|799|1499	N|Z|N|Z|N	1|1|1|1|1		17.5|0|17.5|0|17.5
14873*57744*001	408	DONE		1	FIRST	599	14874	7		263|323	1|2	699|699	Z|Z	1|1		0|0
14930*47480*001	314	DONE		1	FREE	0	14936	9		238|119|190	2|1|2	1099|1599|999	N|N|N	1|1|1		17.5|17.5|17.5
14977*67740*001	2731	DONE		2	FREE	0	14977	5		157|148|184|196|21|277	2|2|1|1|2|1	1300|499|1300|1499|1599|699	N|N|N|N|N|Z	1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|0
15087*38568*001	2165	DONE		1	FIRST	599	15092	4		313	2	699	Z	1		0
15023*48594*001	3054	DONE		2	FREE	0	15028	6		135|8|198|17|217|162|316	2|1|2|2|1|2|1	899|899|1499|899|1499|923|799	N|N|N|N|N|N|Z	1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|0
15073*55278*001	416	DONE		1	FREE	0	15074	9		255|221|349|131|119|291|39	1|2|1|1|2|1|2	799|5399|899|1699|1599|399.5|1300	Z|N|Z|N|N|Z|N	1|1|1|1|1|1|1	|||||PRATCHETT1	0|17.5|0|17.5|17.5|0|17.5
15110*54000*001	1966	DONE		2	FREE	0	15113	3		345|227|279|249|201|117|188|172|12	2|1|1|1|1|2|1|2|2	699|1299|699|1251|2499|5500|1599|1999|1299	Z|N|Z|N|N|N|N|N|N	1|1|1|1|1|1|1|1|1		0|17.5|0|17.5|17.5|17.5|17.5|17.5|17.5
15161*49708*001	1805	DONE		2	FIRST	599	15167	8		40|180	2|2	1299|1099	N|N	1|1		17.5|17.5
15177*43920*001	3704	DONE		1	FIRST	599	15183	8		258|230|326|348	1|1|1|2	999|1499|599.25|799	Z|N|Z|Z	1|1|1|1	||PENGUIN1	0|17.5|0|0
15199*44252*001	3819	DONE		2	FREE	0	15203	7		341|292|193|206|294	1|2|1|1|1	374.25|399.5|1099|1499|399.5	Z|Z|N|N|Z	1|1|1|1|1	PENGUIN1|PRATCHETT1|||PRATCHETT1	0|0|17.5|17.5|0
15318*55188*001	575	DONE		1	FREE	0	15324	8		336|290|73|101|5|325|51	2|1|2|2|1|2|2	799|799|499|899|1099|374.25|1300	Z|Z|N|N|N|Z|N	1|1|1|1|1|1|1	|||||PENGUIN1	0|0|17.5|17.5|17.5|0|17.5
15327*26964*001	596	DONE		2	FREE	0	15331	2		65|338|45|218|296	2|2|2|2|2	2499|374.25|1300|1099|699	N|Z|N|N|Z	1|1|1|1|1	|PENGUIN1	17.5|0|17.5|17.5|0
